V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Time,Class
-0.3230579846471572,-2.259233048907903,8.293207761073191,-1.2805104393451563,-0.7473256902408368,-0.138713089630537,1.210746760565209,-0.4509357670864802,-4.510444339966075,0.2842782086492272,1.966920165636568,-0.897379224960189,1.5784897505791466,-0.1583717528789482,-1.1661531588660594,1.3156469338376238,-0.7880324097334237,-1.6899366645877874,-0.5154439315109898,-3.585884065627227,-2.087098483632009,8.251480141883937,3.976101222631773,-0.3594279269923229,-0.5304288682120315,1.6381847681817714,-2.490526264137927,-3.0289786060804387,37.29059510790268,128.99463101956886,0
0.4668852506596084,4.355273276874681,-3.330379653980564,1.0759773035575015,4.433194614959922,0.7703226042821486,0.8828291568541106,3.1814803062780497,-4.003003292383652,0.2860741815136023,-3.1688864832622725,0.2741052716109819,-7.651397190518112,-0.1318741399835654,-1.831868429029913,-2.474392657891358,-5.975128753677276,7.024711547204374,-0.2690925111898078,1.3660996013035,-3.20980191261412,-7.8902105872664015,1.1871499134905217,-7.119388171484695,-0.084681759910867,0.3780397971229564,0.7205888609329484,1.4462691044865033,61.70427022115897,973.8099327162986,1
-0.2416272646601118,2.0699588950582264,-2.3423496666040986,-0.5637281788696132,5.326509791531228,-0.4085421555069231,-1.623884731696474,1.932342446968903,-5.4984409485366585,1.066211532293498,-1.096189323782557,-0.1413146689647821,-1.881564765972124,0.7074748874009803,-1.0946023094004906,-2.441920679579826,-4.584607643511629,1.1975524299053733,0.671346658942676,-0.0329765030984955,-0.9971712735992124,-3.750518761572112,2.887063762861865,-4.988215599903266,-1.8462374673549045,-0.3403721455845928,-1.5435757305860096,0.7937217826352598,13.226586631708573,440.1919848087642,0
1.237605743922721,0.7555886862370578,1.9396244843368604,-1.539739688291063,-1.3782347044212793,-2.65242426213449,-1.3176488086187457,-2.03227833371483,2.8923947085759645,-3.3883648616848165,0.688882980509009,0.6101780583427341,-0.7439411112748604,0.8008389255809886,1.4063589001959185,-2.800000099335312,-0.0012678891191635,-2.171560098814389,-1.006740566871411,1.0068266316755177,-1.516840543921007,3.873009126920329,-0.2702517137832112,-0.928445213090532,0.1089476351031398,0.2914166066650667,-0.0310409804423745,-0.7299759082259488,158.44189208174814,25.78353693873185,1
0.9942538014589876,2.7426772905765766,-1.758604312317365,0.2687743299668857,-6.567420508161318,-1.52667992211815,0.050533010138453,-0.7964586221073029,1.1044698318339186,7.816211542285639,1.502747418641786,0.4034457399371649,1.2300815446136075,-0.2363992832589471,1.8937761673278453,-0.0779904654608187,5.767692882149039,-0.5767700481290629,-0.038563153434383,5.132298097949589,0.2112457214376415,0.5298021374372658,3.6782023548969,6.717714655216207,-1.5457774642981328,0.8884942138570348,1.591759785335046,3.320601245268694,41.33981996032207,2705.402055386935,1
-0.4212071677884761,-7.698731510384929,-7.3561496596119476,-0.8587203649266534,-3.427692163847713,-0.2707337767926547,0.0380599558155822,-0.052844399310781,0.729954775523812,4.705576103080992,0.9543873536149566,0.4676842155415667,-1.0907303168385003,-0.0725307732323566,0.5193747562647204,1.9739993517396504,0.3353162055520034,2.3244745871803545,0.5992780477506384,1.2043352111756362,1.65081338239389,-5.333870558196457,-3.5726649431585478,-0.3602448017662689,0.0399984491233214,0.032793432097887,5.006902335634814,-0.3042536957861781,87.81066047827505,886.9060896608756,0
0.0880988546808345,-2.5753510733594918,6.821473289025991,-0.1725688508589667,-7.391824956471833,-2.2522105893520283,2.2595281638607334,-1.1329880638028933,2.1256590516471703,6.01567132340113,2.730052493976701,2.1235119481352056,3.2374953945661047,-0.4352790115002892,0.2052869355020243,3.5013867373875285,6.491437463842714,-3.1262629708263208,1.9397701795905589,-1.0819304239250012,-0.5703141017767779,8.430011792289768,2.1445996237922023,7.26381094792327,1.802428334686046,-1.69683631593607,2.215341092449756,-1.930039671644073,82.26582846241253,274.187502156296,0
-1.0736295918570409,2.85929720171335,12.444762764400576,0.060479843584756,3.615824960850885,-2.733595975121907,0.404941096855586,3.724554939245366,-1.449934350489515,5.033396492240724,2.7104275647697387,0.1009023887310076,6.829227173529719,1.7548352814269208,-4.075031719853506,1.3269867239061068,2.868456011640707,-11.457080790674016,-0.7563080730837939,-6.329221302097236,0.8104537514475718,6.615476030634924,6.398250100631053,6.970848158402715,0.0176074721288902,-0.6105804524775156,-0.8870051931545984,-3.7019866254363607,49.28870032284003,1325.1806593415038,0
-0.6553878711591726,-6.966733952847143,-8.099266070964644,1.2146445740508005,-9.024458391506686,-0.1592166200336433,-1.2066646907582357,-1.856597026232705,0.7738342856600221,5.221849862901402,0.811289816962943,-0.8307321214245417,-6.1956183544294126,-1.58747929158382,0.0062419781875047,2.3015664899001687,-2.250058937251712,8.563727591191308,-0.7460491821938511,1.9007770730412037,-1.890390371632153,-5.82081770565524,-5.266226514258637,-2.1381774426127462,1.5380755420248604,0.2649889944079736,6.613122377907908,1.3646148071142157,147.80713959596346,850.3774896578658,0
-1.413120648568505,5.952547165607903,-2.051503205149805,1.270335686977753,8.814850722226431,-1.2644656946912871,1.0568708037543784,2.339525290988243,-0.6722717731905334,-2.5261153982971245,-1.2171097723606987,-0.2537435199289819,0.9259971423562512,-0.271812784942297,-0.5274162326836322,-5.318504238817882,-2.1681689730072344,-5.395495493058673,-0.7158049702924643,1.6431470769631102,1.8748255408372,-4.90669377672154,2.721578681497911,-1.842170827188445,0.2083417129359816,0.0808223655435148,-1.9923113842062925,0.924588230466164,79.16165895543973,551.7568352071298,0
-0.0283951610518543,-1.8576946527642184,4.387858609616028,-2.2526804696929466,-8.13837535830906,1.1290050024282865,1.317070172699386,-2.878223404394182,4.605741666502073,1.3728104427349035,1.4578370156545168,1.5880560041260807,0.8874729742548638,0.0667389898207274,0.1816522613370723,2.9306291691389976,6.9379524824377405,-0.712900959453256,-0.8148369794198095,2.935405784854473,1.4510350062052992,4.876299627245124,0.0167176791111476,7.88085294026409,1.1933695189340692,2.082089851173865,2.833221918993008,-1.1239552119426994,24.707668667798146,1133.7562194527868,0
0.5175322443336507,-1.4374116713570488,-2.661172316718764,-0.2331161653521509,-5.044003981025481,2.142266293865346,1.0189621678460998,0.2615145250970796,-1.2883784316447475,1.5913514607690316,0.1332919190644816,0.7582122294310931,-5.14202260551855,0.2467326346470509,2.451047808419699,-0.2557941662427543,0.428105455890555,7.0901332627713,1.4657916743396666,4.842213413523082,-2.691204450419999,-1.8924093840165512,1.3145886216146767,-1.821728498223535,-0.2811142317688523,2.313633024112123,1.0708347582654063,1.1961404347373876,48.49385381736696,443.221034056295,1
-0.7523508169373049,5.532676376732884,12.032021347212178,-2.195503148907867,-0.2560007673435491,-0.366785402407384,2.5469945046375764,-3.06882308141608,2.2094373754425023,-0.2515441113750322,-1.4912068732327466,1.7268087973390736,4.9361136413181335,-0.6533935721833932,-2.469106096882403,2.586109329585585,8.75533410533575,-5.661347947614749,-0.145367023258564,0.5779740504668727,2.999670193555247,11.081872268773768,4.756712929753248,9.524895642423823,0.892276662713164,-0.9116366661629296,-1.4149841617862235,-2.1597238040122257,24.66530327610216,1634.911072362927,0
-0.1068395746863904,2.8036331783797297,0.0772293301440067,0.4918396325595197,5.762876180295202,0.4591421703462091,-0.0035565678507046,1.6898247905011146,0.7598244704614063,-5.796735283630629,1.9715261694368345,0.3895395382426038,1.7232596223176049,-0.2791733705660448,-0.2034330769790575,-5.601922405237511,-3.3003916440361585,-7.79262767465491,-0.1969835672393909,0.7842899253641988,1.7917860377684904,-3.6565123254591945,1.5876566182842504,-0.6977499339805073,0.9933902034960184,-1.3157575598938185,-2.38175817857842,-0.2739080336132364,49.09081254975092,170.01697482267812,0
-2.485489395393664,-3.3015345386159947,-1.2652387905104487,0.7408192477865577,-5.924534085331548,-0.0708940343095152,-1.2138120002244672,-4.186406384735772,1.4836887175166682,2.513621072555116,-0.3446636318078948,0.1492317639968021,-0.2770792373738575,0.5706817330530313,0.3470706624967385,2.4155793008205464,4.491551827997254,2.3235453887890856,0.1998499076268361,3.638026118660484,1.817324158294248,2.5991670588563576,-0.8107001115508935,3.4661700293768103,-1.1328553311054046,0.3406581256976304,2.866597913596088,-0.0498462281291445,94.84857157204816,546.0381100282639,0
0.1166464616100058,3.484106559374768,-1.673901247694242,-1.3260691927597268,9.73215833476593,-1.0545128051289658,-0.96483848080774,-0.6592077082552534,-5.182832767567772,-0.2309989831258084,-4.228776727419911,0.2178861576337973,3.9483191107753344,-0.4643650828260302,0.2813231447172533,-0.8904974966303254,1.5109596494993067,-1.5143865590527927,0.7533389668288466,0.9759693007874348,3.3370413048573133,1.9523360516486887,3.9476005168938593,-2.3377954527229154,1.0516396545283395,-0.5980398821498109,-4.593131683169878,0.5448459124171214,61.89367662813125,82.7142494691932,0
1.43838304057283,6.892284881028683,-1.282778394891533,-0.7617273375870257,-1.137585025913726,1.551057007900009,0.609300017686106,1.243934496566674,-3.101231172790947,1.6806354091298823,-1.087081952184123,-0.5356244169567524,-6.943682268095248,0.1307235857109241,-0.4988724044129236,-3.6953500347476087,-2.142935780922006,5.449426441344007,0.1816549630904201,6.232337572738118,-3.041971182530844,-5.1413938533698325,5.028678963617359,-1.641586693847619,-0.3488933495024601,0.1319012988384109,0.1265887199756068,3.1280914437585974,62.56615089063222,1059.2995402263632,1
-0.0830329132019935,-10.327633311581824,-1.280586848456696,1.320035395109774,0.0868023174346126,-1.0987560306976696,1.8948175221060355,0.6874208526083172,2.5602551294470723,-1.3499316911567587,4.377961049711769,-0.0931314433680261,6.491037191205717,-0.6597313437303736,3.790437241576137,0.0417525416151891,2.4007915705439555,-8.052024535875976,1.6773760611891582,-1.8871845207359697,2.9106049726035588,2.7261799073281194,-1.9717299665120185,0.8446537776666195,-1.8211636971410012,-0.3679104809413207,0.0924588196429627,-3.763272233697671,106.34765529873476,1044.9373031985149,0
-1.9312851700301708,-11.55891007325826,-8.497090542027284,0.7325971270677423,0.5959565650007916,-5.363491855970223,-1.2408340375764857,2.6054565738659043,-2.049906903647249,8.044145262411265,3.060559434422083,-0.5638068124499895,3.8343499822119846,-0.2910013425365078,2.457201296519953,1.4254393587238217,-2.4593371181491714,-2.5808847937940795,1.1080902646761976,-5.54528781198108,-0.1119274340117151,-2.493704189534964,-3.600761001646789,-4.554613083566759,0.7801783944858468,0.4803366017767231,3.003277925449868,-1.4278065826017812,6.07337714062926,158.18436084438474,0
0.3566736322198987,0.171748018060995,1.987722411952746,-0.2016754383041615,3.3753958373195454,-0.388173486321314,-0.2219629844504652,1.1177394622725818,-1.1424040727725495,-2.5359089582037853,2.1538964761271098,0.2327500582875449,1.9155305159724485,0.0505439354692041,-0.776408965387345,-2.7779081526666065,-2.9296779661912646,-5.724292266071421,-1.6422367368289277,-1.667563132632592,0.4296749198074716,-0.1425811653655505,1.647132397239233,-0.833843524778611,0.4030184365777559,0.1744517976980932,-1.7832997932982535,-1.178115843797345,40.89504763095277,982.1588441863717,0
2.0762129402990017,-0.0193956956254691,-5.592220409037772,-1.2897262642765834,-0.1892702215889593,0.889977344577561,-0.7108030489342161,-0.5495486773706175,-0.8029317877660331,2.4931036029230245,-1.3742693253040223,0.1315612789824227,-2.899108299417616,0.067415443880389,0.4173530592911458,-1.6236790163376464,1.9924369477646824,2.3549520973825797,-0.4350053318946616,7.169753633999086,2.2928856350883424,-5.44717642059766,2.051272924985501,0.3755103667647966,0.14498501110375,0.3594264208928387,2.593566047339383,1.1431741724722442,76.31252241814704,238.5348166050765,1
-0.5070988815850009,-0.2533740426589539,4.79548557729795,-0.2590500161011204,1.9501311920754267,-1.775423986348737,-0.3088681401317824,1.819581145945824,0.3661856813386543,-1.3886093164950988,3.521152175458768,-1.5442916289926722,2.181465444882213,1.3137448775569676,-1.642809654009214,-2.547446579923344,-2.7929614220233727,-7.978522774182735,-0.3542148206892735,-3.479446303188088,-0.4391738211779414,1.1225065160655003,1.5337350105603376,0.6218117398395124,-0.4299738719712568,-1.5243025542617412,-0.3264070846295435,-2.338351834624937,6.199968045421628,91.05002230501572,0
0.4466042964995085,-3.0246197200496514,-10.39779728210553,-0.2872057772437276,3.662266859677516,-6.763746821135444,0.748353588250367,2.0727936377056198,-3.1892229625423303,9.9790849422298,2.684995799702927,-1.0281631975655303,2.5585895519745523,0.8582477040095896,-3.4499379084633865,-2.218351481323142,-7.264786764510391,-6.417715021688441,1.1460590454683577,-4.676215620962474,1.7170537897064533,-10.159922286570303,-2.026252134187806,-2.373579501716613,1.5448678961238786,0.2258104866146045,4.458496826667916,1.9417262198549925,98.08837696097812,74.93470175442982,0
-0.5888268726466863,-7.674389527628795,-10.257202174560163,0.603089723460905,-6.631272405974391,2.7551867094132385,-0.2482153210352713,-0.9570585157924554,2.06460808483683,0.8039896694342764,-0.400162168284401,1.457211973097971,-6.6858648813878965,0.969630809971334,4.714342044927899,-0.1447409014446918,2.3284761741734754,9.15968304946303,-0.6787659196087437,9.028459564643104,0.0713981544385014,-6.576374120206734,-2.853444291183507,-2.864229901192977,0.1382941941339613,0.0977231667559666,4.879983856230643,0.622500126039088,50.49992206716873,863.1398896287149,1
-0.8782602180802145,2.516434965335467,-3.081279756461811,-0.3141033737565387,4.343370519296891,-1.2812803003770803,0.7892396869420264,-1.7195369345541942,-2.775210325392329,-2.693588557684586,0.0640435388547469,1.6454239219069071,-0.2527362643406951,1.9478938687571297,-0.3077348147024603,-5.4669502584610425,-3.502791628241796,-3.420846115589155,0.1913281457683923,3.396340191577799,1.3981816499175972,-2.2766368931805303,2.8437819781444085,-2.9237984835593074,0.4367596275964245,-0.5899840225592221,-1.8674014870262543,1.0884909909138156,114.79582491039672,164.8830721523478,0
-1.2852488175458587,-3.685779614795817,-0.7781262964690352,0.4062236870221519,-10.966929956819,-1.284704055167143,-1.0398849798133225,-3.0706270262633684,1.967592992604417,7.923169143315682,0.4436114594925706,-2.730811600835448,-1.106868256729216,0.8339850533780876,1.513342042024956,4.566006578308701,6.364249649741205,5.297002649712616,-0.4483616478609346,2.803922885691155,-1.04860854764443,4.096283390314805,-0.6769493417266425,4.961107149278391,0.9546122093767372,-0.7533943494089523,4.388952143911557,0.9092438089009898,251.85835544972176,1313.5248885126034,0
0.5384879173639417,-3.983176855279892,-1.469598165688436,-0.1079914062865426,3.634888667861872,-0.5962995892951666,0.5640428397951333,2.3996615737011417,-2.8388990472216107,1.7855850876230823,2.9963448993477626,0.4604156990168764,5.242127831792586,0.766097248109242,-1.399783237558351,0.7636462969910953,-4.212516816110578,-5.696028708749512,0.8832316888110646,-6.624846086987209,1.4457044154417975,-2.17713819804483,-1.3040603408312132,-0.8035834129848355,-0.2249764431098604,-1.1527035442361842,-1.3694661283597296,-0.6688341965209871,82.23207167860723,2648.8703087517006,0
0.0715553133991115,-1.4102163099212663,0.5617948666369206,-1.7933609088591107,-2.3803513453666985,-1.519302082998945,-1.8861435095855787,-1.7331696630137237,0.5460866290114016,2.708531196413325,0.5591494138033127,-0.2319591109110096,0.006929426746321,0.5484163126769408,-2.469036718914347,1.249892477414401,0.0418771912628482,-1.0564976551681582,0.1824968329400221,-0.863549874055751,0.8342401115920424,0.319346435562107,-0.9260742356339952,2.088179087275541,-1.185106978406464,0.5014874483088836,2.880852251591187,-0.5827713659470121,60.73665041082508,570.1082267015372,0
0.9173475215887528,-1.192712259903174,-10.295680364890142,-1.6679257512769778,5.573171248811765,-1.886293717771048,1.3686699229465635,4.813676043092958,-5.284899407393848,6.99330343937197,2.733979850198549,0.477517680038851,3.935043113073338,-0.9239057725791748,-0.2098943367047752,-2.265226849955548,-6.355726534547101,-4.443599386028415,-0.1086452208829939,-3.4669562203795445,1.3465774923327916,-10.628627811954956,0.2602628144152299,-2.799014396652348,1.1121542062754006,-0.4741958568230731,-0.8366277720789959,3.4279430081773805,170.88050752527118,448.66105280126175,0
-0.2568323974935552,-1.1361004115989326,4.204267434306047,0.1881769731177695,6.992958000931817,1.8513444655857687,-0.5823205923315362,0.2142187544809186,-2.976213320679938,-7.112362882889473,-1.2980993634144706,-0.9338038159882815,1.52365876656164,-0.4280509556157076,-0.0902352589439359,-0.5566216032745862,-1.9164996444237723,-1.4911228864371,-0.7908870510903496,-2.4020771142920125,0.696517421400889,3.92896678698145,1.1416496052779312,-4.316881598122237,0.6635454045052368,1.947882318727974,-4.465519194425476,-3.1821411536180992,20.11503696518469,24.618452761153783,0
0.4412464605018683,-1.5573363246068153,0.468028347241695,-0.3865639790268353,3.396377734790238,1.007230297775458,1.0482084833588496,3.5891788776907,-3.455499905984432,2.241202511290798,-1.0775520123411848,-0.8657020613215091,-0.4206480021213459,0.1381351670348386,0.3417539868549837,1.5146974374965558,-0.0212260876602038,2.342379598855056,-0.1474375194062278,-1.493985928772214,-0.8728290753386455,-0.813884505571636,1.8507233257518616,-2.6082783515897456,1.010634050101334,1.1285970936094474,-0.6980916943422577,-1.3663439129208803,22.53053568185688,584.5924007658246,1
0.1565224026742916,-3.031321189022838,-4.545188282882886,-0.8096418118810742,6.22872802229028,-6.184649247631374,0.5310774304484783,-0.0230420289530601,-4.087101584518109,2.096265920131114,4.637077493530926,0.9866939146392474,7.043983220405653,0.634314636547583,-2.2475617321382444,-4.246704743443752,-8.655026541120918,-12.244231804135437,-1.2494428223194158,-7.16280437597916,1.9144984715508897,-2.365993395776315,-0.5947391691365884,-3.2247072462027693,0.0688647731935041,-1.3119355293747126,-1.5609133164106503,0.2365810958622349,123.92852255476032,800.8076944771303,0
0.1126683036972356,-4.2460705241961385,-0.1355353654126863,0.1721049942801463,-6.7462902069025565,0.2357917123200299,0.4499183596710492,-4.37695417416367,0.6978580845794004,1.4106354850857756,0.2924038983291956,0.4732770540258991,-1.0324322916608928,-0.8556366379613989,0.7848628978713693,2.122134441514924,3.444185001022192,3.053057751309185,-0.3875842097788841,3.304443344935627,0.5698307718925075,4.006746424637786,-0.4868803872310097,2.138298105098958,1.669388076495786,-1.197386642828303,2.185745072636186,-0.5585539302005303,62.94088567743064,498.0426556304198,0
-0.1657296146551243,-0.4574159232161413,0.2787802830994817,-0.3387235876362409,-2.150721722160625,-2.5259666926957425,0.1409769792580068,-0.9737934999358442,-1.7234787102615976,3.3025230693505354,0.8209331133097809,1.098758590608971,-2.057415398257122,0.692918832900851,0.4844844998637987,-2.215495833205539,0.7425281697658375,-0.2481347968379446,0.4261173785292294,3.560545177366821,-1.2705369673783982,1.640021780148617,3.873175301673916,-0.4669711867742774,0.0476406800744427,-0.8022988429281341,1.6172889622465134,-0.4716207446378084,9.713742185113654,375.103575841348,1
1.5159958431922629,-0.2764217412712543,-5.681335394417301,-1.2822735817947628,-1.7536642220731995,1.1697798170378997,-0.7226196411772521,0.7519984956449912,-2.1256388458305056,0.795100977853358,-0.777198337446869,-0.3411002485119436,-7.006348697046364,1.6158023265899697,1.7926507229094124,-2.8177252889664013,-2.3345400415859747,6.934448320726666,1.0715068280544748,5.941848678936436,-2.4800572589585124,-5.801349422915655,1.3494358909067,-4.856782160707273,-0.3037805457542509,1.9858161487019377,1.6484898129841496,1.5763069410815191,105.87922800400892,2252.492868916789,1
-1.6366238354251357,0.5056425649647062,6.617883335256953,-1.413954966071302,3.3282486075231,-5.47887896940195,0.8574790085234448,-1.316026099859534,-0.116844161356411,-0.2981050181725286,2.2798014239385043,0.8364798013402226,3.9667659502163177,-1.011551210849678,-2.9666848980344285,-2.8456346964889048,-1.2953574204195797,-10.815347957309289,0.1881937821989327,-3.581515572209327,0.8435438321234057,5.894286608032809,2.808888521842071,1.2891526714873769,-2.088445909433078,0.1217224716816149,0.0573683625947953,-3.304281712349349,90.876609602069,364.23903733310624,0
0.3925516672485155,3.9161374419119177,1.6073281651908418,1.1879425878561995,1.6658479363988437,3.171571341360723,-1.5603285748799538,4.604618637529732,-2.673966493164677,0.7389404544195869,-0.864268788244639,0.7989964144290174,-2.2858846419845507,0.8882423559599779,1.173838746353063,-0.0121895259120656,-0.1043067894355302,4.114869780898975,-0.4783962459490636,0.7145556617053875,-2.7363405169206647,-2.1622511992772644,3.4602944739709165,-1.2624279241067449,1.417917945447568,-1.2399209407892242,-2.5035875020165843,1.1381501204136306,54.03067183924119,2727.1368853721915,1
0.3410139411679206,0.9125153211433604,6.329921175199505,-0.1243227265687751,4.000191851008713,-0.723343855935135,0.5439571460580684,1.5692020647851082,-3.528509566168928,-0.7454439709823729,0.4539265366507845,-0.2253726297886561,0.0310620591893352,-0.5822404080284402,-2.211568742609664,-1.2211878456921763,-2.0642218790993843,-3.090671416449387,-2.0506478631060343,-2.3329719863856755,-1.1437653335608138,3.060967053727947,4.127801973295218,-1.6882601594763758,0.4109286361058681,-0.3125973445397729,-1.452645896661514,-2.847067378682389,20.343604293444155,296.39939248271884,0
-0.6781188011063819,-9.729389207556771,-5.1344485263303445,-2.3771115305580746,-2.124549558467048,-0.140370585797539,0.1508409467732266,-2.588139020785185,1.2340663982506923,-1.3338799391530762,1.034117407596782,1.231491630619884,1.691142144843499,-0.0482999611303382,3.642408217875689,0.8991267455425875,2.1657852682194085,0.1432001803278604,-1.7609164916622286,1.936320491250316,2.3704721268636826,1.5071774908491726,-3.167899186230576,-1.7414735134878745,0.1942540432562135,0.3679922651202821,1.277958416628905,-1.992132658906276,122.76427885532834,849.7018237313168,0
-1.093709499692441,-1.2757708986653875,-0.2770210243496303,0.8855020611696551,5.055727448767701,0.0342606093152844,0.7946090584675518,3.9098982304478263,-3.5026093103184968,1.6674387135243431,3.671120952387703,1.205214235348416,4.582780364953534,-0.0201664475163207,-2.220372346001781,-1.3415485094738402,-4.882949298264459,-7.720879296513531,-0.4089975460965051,-5.126885892892446,1.5253253378206548,-4.293475438510535,1.3977464070957903,0.0194383037423953,1.5376577325321448,0.5097285624746848,-1.673185682539844,-0.4738341703779269,6.14751500092749,457.4841776972689,0
-0.2285177290547888,-12.011634789352684,-8.19229338774898,-0.0805482665463606,4.789042077170258,-4.880202472029279,-1.144811808475016,2.033131029763198,-2.508436599540381,3.905095822714949,2.6618361313937977,-0.2539975985777467,6.130581458149923,0.6354450254200555,3.119705458371829,0.0699129612145539,-2.5377004203599447,-5.58576726916977,-1.7867626346013,-5.427120517067687,1.866784848004493,-1.1872264992983677,-3.16395932163071,-5.753938348411081,0.7390044199672479,0.5554686790857307,0.5824165656324632,-2.526055276972489,28.109569089015952,828.8967745063866,0
-0.233198398793787,-3.497382800702398,1.4000632189978603,0.2604566753250166,-10.747643227462024,0.6214453278402843,0.9064074325340816,-2.506527344335869,0.5952103796708365,-0.1186162736536374,4.404643123478925,0.7841147649433554,-2.4764947409914653,-0.0742501423735623,2.0550274581811765,0.0817837886669377,-1.8806579396338077,3.1104428817890235,-1.4534795196861243,0.2579831254550686,-4.518772735834862,3.7942433521058767,-0.9964104659658206,0.1845672553566504,-0.0494502382661224,2.020767653793416,0.2093153818618205,0.9451203980757704,0.2636090080338705,1322.311451498276,1
0.9757678433479466,6.314751037471488,-5.082540330849588,0.7670140578701163,0.8287914487112674,-1.3707630841263212,-0.615980489533202,1.602428911552821,-5.007422076436432,6.167958484032345,-3.7112246160965214,0.7860552294630735,-6.254500595784935,1.0599798803775629,0.2812722615956549,-1.5210165859339688,-1.9835078776959476,8.931725794961748,0.051267717540171,3.714119132592101,-3.891671232235697,-4.71956711583492,3.53231314415008,-4.620421229551962,-1.2390497574667412,0.2773627938414619,0.2796684343539408,4.211537324265628,163.1993520037161,672.4398679171492,1
1.1581133161799777,-10.11289156678355,0.8054084988413026,0.3547325694660255,1.4088469734882152,-1.0411925815564298,-1.6036382880889102,-4.085139759284349,3.30914736343482,-6.382397032098301,1.090260663594523,-0.6771566914487785,7.012919090323273,1.0100720382442328,4.765032609419562,0.4122119048718917,6.146008346977041,-6.824623017646903,-1.052079661607929,1.0626826576467647,4.90211237708218,9.372249631153206,-1.7839670682797966,0.4408462485977668,-1.7470880882431332,0.0025135206592503,-1.6166431247706563,-5.148902755596781,33.84096359448952,523.8460764834048,0
-0.6954892101093234,-3.266400907649853,1.853631190893191,0.6766920581548235,5.850724468169138,-4.468300512053684,-0.5221001842686999,1.3423086552804926,-3.526562066930198,5.804510671428987,4.311701473403598,1.310151665554322,11.337868893788912,-1.2719675270951092,-3.6014828753578403,0.6792684013024695,-1.6954283410550406,-14.590110632233086,-0.6492247865689605,-8.576152930459093,4.53048328328649,1.9219696164814384,1.7966807638767714,3.993149655018162,-0.1902862875561377,-0.2427285315929714,-1.274126075871084,-1.859062577022284,23.408180251772805,526.1771932610873,0
0.7526014131765681,-1.0741730453791944,-1.790066098729886,0.6859395456155261,4.85196754491374,-6.5032142526797285,-1.605592984794774,0.7525391432159574,-2.407198907251705,4.406638621620877,4.173448996826622,-0.0040067265800725,4.866724817681209,-1.55095528853263,-4.396757690614337,-3.8339331746523913,-6.7797068250782,-12.313067323962684,0.8256148519828224,-5.813265276676661,1.8855255463038785,-3.384341334591555,0.6218306729935696,-0.3414967601674248,-0.2769391950816148,0.2374638884157309,1.59728083531244,-0.5912582354775043,54.85525830526316,2128.4973614306973,0
-1.141465941413068,-9.34660643627102,-4.771027117701937,1.246553263777382,3.817465807124363,-6.26102320358329,1.0091153953284413,-0.2352622275202465,-0.8382614275165676,2.4928627687041804,1.102485992746062,-0.2618127252878248,6.074070841763408,-1.4334415715220232,2.589813738461056,0.9138120399424736,-1.1449306425157575,-4.844675400305818,-1.5521782294712485,-6.319124833155686,0.9913537396750808,3.574485400884249,-3.8284533795617786,-4.905178667863144,0.0234174130821688,0.2434469327493643,0.143991144261935,-2.565204378487093,49.77363401774178,1413.4834155848628,0
